3.49832943630219,0.850669552279183,0,0
2.0689734992981,0.851751656972812,0.01,0
1.86106559944153,0.851345867712701,0.05,0
1.38941679954529,0.852157446232923,0.1,0
0.938767936706543,0.852157446232923,0.2,0
0.433635232925415,0.85094007845259,0.5,0
0.388366208076477,0.852698498579738,1,0
3.38208775138855,0.799404842418504,0,0.1
3.38594113445282,0.798999053158393,0.01,0.1
3.29284741973877,0.800486947112133,0.05,0.1
2.70041756439209,0.801163262545651,0.1,0.1
1.56310722923279,0.798593263898282,0.2,0.1
0.632102182388306,0.794941160557284,0.5,0.1
0.560883772850037,0.790612741782768,1,0.1
3.46052517986298,0.746787501690789,0,0.2
3.46400781917572,0.745975923170567,0.01,0.2
3.46222818565369,0.744488029216827,0.05,0.2
2.89512893676758,0.74421750304342,0.1,0.2
1.66578768444061,0.744352766130123,0.2,0.2
0.730433441162109,0.735831191667794,0.5,0.2
0.647410943031311,0.727039091032057,1,0.2
3.39699132156372,0.70742594346003,0,0.3
3.40418091392517,0.707561206546733,0.01,0.3
3.40605788135529,0.705396997159475,0.05,0.3
2.90627786159515,0.704855944812661,0.1,0.3
1.77584879970551,0.705667523332882,0.2,0.3
0.743114435195923,0.67509806573786,0.5,0.3
0.695953983306885,0.598944947923712,1,0.3
3.3211992225647,0.644934397402949,0,0.4
3.32149005031586,0.647774922223725,0.01,0.4
3.20248876285553,0.649533342350873,0.05,0.4
2.90234976387024,0.64534018666306,0.1,0.4
1.6263377532959,0.643717029622616,0.2,0.4
0.795464738845825,0.548221290409847,0.5,0.4
0.530949123382569,0.327471932909509,1,0.4
3.25908361387253,0.559583389692953,0,0.5
3.25906975603104,0.560665494386582,0.01,0.5
3.20465491342545,0.55985391586636,0.05,0.5
2.85994985198975,0.55687812795888,0.1,0.5
1.56879241466522,0.526984985797376,0.2,0.5
0.401436004638672,0.0366562964966861,0.5,0.5
0.401854526519775,0.0366562964966861,1,0.5
